PMID,Population,Study type,Pregnancy Stage,Drug names,data source,inclusion ,exclusion,outcomes,sample size,study design,RWD,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at,Drug CUI
22065269,infant / pediatric / premature / newborn,clinical trial / pharmacoepidemiology,,Dopamine,NICU of the Wilhelmina Children’s Hospital,"Infants who developed hypo- tension in the first days of life, as de- fined as a MABP in mm Hg lower than GA in weeks according to the depart- mental guidelines,13 were included in the study. ","Infants with severe anemia, congenital malformations, patent ductus arteriosus (PDA), or incomplete data were excluded from the study ",Cerebral Oxygenation,71,clinical trial ,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,377,2025-12-02T16:01:12.254847,C0013030
22129568,pediatric / neonate / infant / child / premature / newborn,pharmacoepidemiology,Postpartum,Dopamine,United States,"Patients who were aged <1 month at admission, then identified infants with diagnosis related groups (DRGs) and 3M All Patient Refined Diagnosis Related Groups (3M APR-DRGs) (3M APR-DRG Classifica- tion System; 3M Healthcare Information Systems, Salt Lake City, Utah) indicating prematurity or LBW",,Low Birth,198,retrospective analysis,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,385,2025-12-02T16:01:12.254847,C0013030
20455894,pregnancy / maternal / labor / neonate / pediatric / infant / child / newborn,pharmacoepidemiology,Trimester 1 - Postpartum,Dopamine,Belgium,Pregnancies initiated between 1997 and 2009 in 72 hyperprolacti- naemic women taking cabergoline at the time of conception.,"we excluded from this control group pregnant women specifi- cally referred from another hospital for a high risk pregnancy (n = 3) or a foetal malformation (n = 2), so the final number of controls was 163. ",Hyperprolactinaamic,100,retrospective study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,389,2025-12-02T16:01:12.254847,C0013030
19626027,infant / pediatric / premature / newborn,pharmacoepidemiology,Postpartum,Dopamine,"Hewlett–Packard, Bracknell, UK",Infants with a gestational age of ⩽34 weeks admitted to the unit who decided to start domperidone treatment were included in this study.,"Exclusion criteria for QTc interval analysis was either increased QTc interval (⩾0.45) before domperidone administration or a family history of long QT syndrome, sudden death or the existence of well-known conditions that could increase the QTc interval, for example, electrolyte abnormalities, hypothyroidism, intracranial disorders, renal or hepatic abnormalities and those using a macrolide antibiotic or azole antifungal at any stage during the study. ",QTc,43,prospective study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,396,2025-12-02T16:01:12.254847,C0013030
21312290,child / pediatric,clinical trial,,Dopamine,"Roozbeh Psychiatric Hospital in Tehran, Iran",Subjects included 40 outpatients (28 boys and 12 girls) between the ages of 6 and 14 who clearly met the DSM- IV-TR diagnostic criteria for ADHD. ,"Children were excluded if they had a history or current diagnosis of pervasive develop- mental disorders, schizophrenia or other psychiatric disorders (DSM-IV axis I); any current psychiatric comorbidity that required pharmacotherapy; any evidence of suicide risk and mental retardation (IQ < 70). In addition, patients were excluded if they had a clinically significant chronic medical condition, including organic brain disorder, seizures and, current abuse or dependence on drugs the last 6 months. Additional exclusion criteria were hypertension or hypotension. ",the efficacy of amantadine for attention-deficit/hyperactivity disorder (ADHD) in children and adolescents as compared to methylphenidate.,40,"parallel group, randomized clinical",,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,398,2025-12-02T16:01:12.254847,C0013030
18946737,pregnancy / maternal / child / pediatric / newborn,pharmacoepidemiology,n/a ,Dopamine,india,"children and adolescents less than 20 years at the onset
of disease who presented with features suggestive of sellar and suprasellar tumor (noncraniopharyngiomas) was car- ried out.",n/a ,bromocriptine,39 patients,Retrospective,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,405,2025-12-02T16:01:12.254847,C0013030
19404190,pediatric / child,clinical trial,Postpartum,Dopamine,La Paz University Hospital NICU,Low birth weight infants with early systemic hypotension (_x0001_24 hours of life; study group) were assigned randomly to receive dopamine (2.5–10 _x0001_g/kg per minute) or epinephrine (0.125–0.5 _x0001_g/kg per minute) in progressively larger doses until target blood pressure was attained (treatment-success subgroup).,,Hypotension,130,prospective pilot study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,412,2025-12-02T16:01:12.254847,C0013030
19650844,pediatric / child / infant,clinical trial,N/a,Dopamine,Germany,"Children for elective, noncomplex congenital heart surgery. After weaning from cardiopulmonary bypass and a 20-min period of steady state, children received either 2.5 lgÆkg)1Æmin)1 dobutamine or
1 lgÆkg)1Æmin)1 dopexamine for 20 min.","Exclusion criteria were preexisting heart failure, renal impairment (serum creatinine >2.0 mmol l)1), impaired liver function severe pulmonary diseases (arterial carbon dioxide partial pressure, PaCO2 > 8 kPa (>60 mm Hg) in room air), and prolonged requirement of intravenous ino- tropic support after CPB.",The primary outcome variable was cardiac index.,11,"prospec- tive, randomized, and double-blinded cross-over design",,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,415,2025-12-02T16:01:12.254847,C0013030
19649613,neonate / pediatric / infant / premature / newborn,pharmacoepidemiology,Postpartum,Dopamine,Australia,"Preterm infants [median (range) gestational age 26 (24–30) weeks, with median birth weight 886 (423– 1500) g, and median postnatal age 17 (2.5–77) h] were studied while undergoing intensive care and mechanical ventilation. ",,Hypotension,26,Prospective observational study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,423,2025-12-02T16:01:12.254847,C0013030
18507654,maternal / lactation / pregnancy / labor / infant / pediatric / premature / newborn / postpartum,clinical trial / pharmacoepidemiology / pharmacokinetics,Delivery - Postpartum,Dopamine,"King Edward Memorial Hospital (KEMH) (Subiaco, Western Australia),","Preterm mothers who were considered as having IMS if their milk production was <300 ml day, despite the usual remedial physiological interventions over a period of 2–3 weeks. ",,Milk Supply,Six Preterm Mothers,"double-blind, randomized, crossover trial",,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,427,2025-12-02T16:01:12.254847,C0013030
19079957,pregnancy / maternal,clinical trial,,Dopamine,Brazil,Patients with high risk for OHSS were included in the study from October 2005 to September 2007. High risk for OHSS was defined as serum oestradiol concentration greater than 4000 pg/ml on the day of HCG administration. ,,Ovarian hyperstimulation syndrome,166,prospective randomized study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,431,2025-12-02T16:01:12.254847,C0013030
17760883,maternal / pregnancy / labor / neonate / pediatric / infant / premature,pharmacoepidemiology,Trimester 1 - Delivery,Dopamine,USA,Pregnant women were receiving cabergoline for the treatment of prolactinoma. ,,Outcomes examined include the incidence of abortions and premature delivery and the number and types of foetal malformations or abnormalities.,380,"uncontrolled, prospective, multicentre study",,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,432,2025-12-02T16:01:12.254847,C0013030
18302861,maternal / lactation / postpartum / child / pediatric,pharmacoepidemiology,Postpartum,Dopamine,main public hospital (ThyoloHospital) ,HIV-positive mothers receiving cabergoline,,Lactation in a preventaion of HIV-transmission,104,clinical trial ,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,433,2025-12-02T16:01:12.254847,C0013030
18177443,infant / pediatric / newborn,pharmacoepidemiology,Postpartum,Dopamine,"neonatal intensive care unit (NICU) of Lille University Hospital, France. ","Newborns eligible for inclusion were: (i) newborn infants of >35 weeks’ gestation, and <1-month old; (ii) admitted in the NICU be- tween January 1, 2002 and December 31, 2004; (iii) with sepsis (proven infection or clinical syndrome associated with a high probability of infection, and a systemic inflammatory response syndrome defined as an abnormal temperature or leucocyte count, or at least two of the following criteria: C- reactive protein [CRP] >50 mg/L, leucopenia <4000/mm3 or thrombocytopenia <80 000/mm3 (11)); (iv) and with per- sistent shock despite adequate fluid resuscitation and high dose of dopamine/dobutamine or substitutive dose of hy- drocortisone and (v) mechanically ventilated and sedated. Shock was defined by systemic hypotension (mean blood pressure <10th percentile of the normal range for birth weight [BW] and postnatal age) with at least three of the following criteria for decreased perfusion: (i) tachycardia (heart rate >160 beats/min); (ii) abnormal peripheral pulses; (iii) modified extremities colouration; (iv) prolonged capil- lary refill time >3 sec and (v) urine output <1 mL/kg/h (2,9). The following echocardiographic markers were used to ensure that fluid resuscitation was adequate: inferior vena cava diameter >5 mm in infants treated by conventional mechanical ventilation and left ventricular end diastolic di- mension between −2 and +2 standard deviation (SD) for the body weight in infants treated by high-frequency oscil- latory ventilation ","Exclusion criteria were: (i) congeni- tal structural heart disease, except patent ductus arteriosus; (ii) cardiac arrest or terminal disease (pulse oxygen satu- ration value [SpO2] <60%, arterial pH <6.80, bradycardia <90 beats/min and no measurable blood pressure) prior to inclusion in the study or (iii) start of noradrenaline before inclusion in the study.",effects of noradrenaline in full-term newborns with refractory septic shock.,22,prospective observational,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,439,2025-12-02T16:01:12.254847,C0013030
18580879,neonate / pediatric / newborn / infant,pharmacoepidemiology,Postpartum,Dopamine,"Neonatal Pathology Centre’ of the Regina Margherita Children’s Hospital, Turin","Term and preterm neonates admitted to the ‘Neonatal Pathology Centre’ of the Regina Margherita Children’s Hospital, Turin, with clinically suspected of gastroesophageal reflux disease (feeding problems, vomiting, irritability, experience of apparent life-threatening events and failure to thrive) who had not responded to conservative therapy.","The exclusion criteria were treatment with drugs known to act on the GI tract or able to interfere with the mechanism of action of domperidone (antacids, anti-H2 agents, proton pump inhibitors, sympathicolytics, anticholinergics, opioid analgesics and CYP3A inhibitors) and evidence of infection, metabolic or CNS disease.",Combined multichannel intraluminal impedance and pH measuring,26,randomized controlled study,,part 1- BPCA.xlsx,Jiezel's Curations/BPCA,Information,Study_info,441,2025-12-02T16:01:12.254847,C0013030
