PMID,Drug/metabilite name,Characteristics,Value,Unit,Summary Statistics,variation type,variation value,Interval type,Interval low,Interval high,Frequency,Route,Schedule,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
2248393,,duration of ECMO therapy,6,days,mean,SD,1.4,,,,,CIV,during the ECMO therapy,21.0,neonate with NAS,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,109,2025-12-02T15:56:54.560214
2248393,,duration of ECMO therapy,4.2,days,mean,SD,1.7,,,,,CIV,during the ECMO therapy,16.0,non-NAS neonate  ,,,0.001,NAS vs. Non-NAS,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,110,2025-12-02T15:56:54.560214
2248393,,total dose,3.4,mg/kg,mean,SD,2.5,,,,,CIV,during the ECMO therapy,21.0,neonate with NAS,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,111,2025-12-02T15:56:54.560214
2248393,,total dose,1.8,mg/kg,mean,SD,1.5,,,,,CIV,during the ECMO therapy,16.0,non-NAS neonate  ,,,0.03,NAS vs. Non-NAS,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,112,2025-12-02T15:56:54.560214
2248393,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,113,2025-12-02T15:56:54.560214
2262875,Morphine,dose,10,mg,median,,,range,8.0,15.0,once,intravenous,,5.0,Maternal,Trimester 3 (T3),26-34 wks,,one im route,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,114,2025-12-02T15:56:54.560214
2288836,morphine,,,,,,,,,,,CIV,,9.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,115,2025-12-02T15:56:54.560214
2288836,,,,,,,,,,,,CIV,,7.0,preterm neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,116,2025-12-02T15:56:54.560214
2288836,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,117,2025-12-02T15:56:54.560214
2288836,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,118,2025-12-02T15:56:54.560214
2288837,morphine,,,,,,,,,,,CIV,44 days,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,119,2025-12-02T15:56:54.560214
2288837,ketamine,,,,,,,,,,,CIV,32 days,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,120,2025-12-02T15:56:54.560214
2288837,midazolam,,,,,,,,,,,CIV,42 days,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,121,2025-12-02T15:56:54.560214
2288837,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,122,2025-12-02T15:56:54.560214
2354106,morphine,infusion rate,,mg/h,,,,range,2.0,10.0,,IV,started on day 1/discontinued 40 days after admission to ITU as analgesia,1.0,adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,123,2025-12-02T15:56:54.560214
2354106,midazolam,infusion rate,,mg/h,,,,range,5.0,15.0,,IV,"Sedation was provided initially by midazolam 5-15 mg/h, which subsequently was changed to propofol 100-250 mg/h",1.0,adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,124,2025-12-02T15:56:54.560214
2354106,propofol ,infusion rate,,mg/h,,,,range,100.0,250.0,,IV,"Sedation was provided initially by midazolam 5-15 mg/h, which subsequently was changed to propofol 100-250 mg/h,/stopped 40 days after admission to ITU",1.0,adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,125,2025-12-02T15:56:54.560214
2354106,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,126,2025-12-02T15:56:54.560214
2485290,Methadone,dose,30,mg,,,,,,,daily,oral,,1.0,Maternal,Trimester 3,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,127,2025-12-02T15:56:54.560214
2568289,Meperidine,dose,50,mg,median,,,,,,bolus,intravenous,,11.0,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,128,2025-12-02T15:56:54.560214
2568289,,dose-delivery interval,,hours,,,,range,1.0,9.0,,,,11.0,Neonate,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,129,2025-12-02T15:56:54.560214
2590614,Morphine,dose,,ug/kg/h,,,,range,15.0,140.0,,IV,,12.0,pediatric,,child,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,130,2025-12-02T15:56:54.560214
2590614,,,,ug/kg/h,,,,range,10.0,40.0,,IV,,9.0,pediatric,,neonate ,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,131,2025-12-02T15:56:54.560214
2719905,morphine,,,,,,,,,,,IV,on the first/second postoperative days,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,132,2025-12-02T15:56:54.560214
2719905,diazepam,,,,,,,,,,,IV,on the first/second postoperative days,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,133,2025-12-02T15:56:54.560214
2719905,midazolam,,,,,,,,,,,IV,on the second postoperative day,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,134,2025-12-02T15:56:54.560214
2719905,naloxone,,,,,,,,,,,IV,started from day 3 to day 9,1.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,135,2025-12-02T15:56:54.560214
2719905,,,,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,136,2025-12-02T15:56:54.560214
2729393,Meperidine,dose,50,mg,median,,,,,,,intravenous,,5.0,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,137,2025-12-02T15:56:54.560214
2729393,,dose,50,mg,median,,,,,,,intramuscular,,15.0,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,138,2025-12-02T15:56:54.560214
2729393,,dose,50,mg,median,,,,,,,intramuscular,,5.0,Adult,Nonpregnant,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,139,2025-12-02T15:56:54.560214
2744067,Meptazinol,dose,25,mg,mean,,,,,,once,intravenous,,10.0,Adult,Nonpregnant,,,single-dose study,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,140,2025-12-02T15:56:54.560214
2744067,,dose,25,mg,,,,,,,once,intravenous,,9.0,Maternal,Trimester 3 (T3),,,single-dose study,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,141,2025-12-02T15:56:54.560214
2744067,,dose,10,mg,,,,,,,six,intravenous,every 30 mins for 2.5 hrs,9.0,Adult,Nonpregnant,,,repeated-dose study,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,142,2025-12-02T15:56:54.560214
2744067,,dose,10,mg,,,,,,,six,intravenous,every 30 mins for 2.5 hrs,10.0,Maternal,Trimester 3 (T3),,,repeated-dose study,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,143,2025-12-02T15:56:54.560214
2800981,morphine ,dose,4,mg,,,,,,,,epidural blockade ,,2.0,maternal,lactation,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,144,2025-12-02T15:56:54.560214
2800981,morphine ,dose,5,mg,,,,,,,,IV,,4.0,maternal,lactation,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,145,2025-12-02T15:56:54.560214
2800981,morphine ,dose,5-10,mg,,,,,,,,IM,,4.0,maternal,lactation,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,146,2025-12-02T15:56:54.560214
2876662,Alfentanil,dose,30,ug/kg,,,,,,,bolus,intravenous,,5.0,Maternal,Term,,,Group A,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,147,2025-12-02T15:56:54.560214
2876662,,,30,ug/kg,,,,,,,bolus,epidural,,5.0,Maternal,Term,,,Group B,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,148,2025-12-02T15:56:54.560214
2876662,,,30,ug/kg/hr,,,,,,,,infusion,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,149,2025-12-02T15:56:54.560214
2876662,,,120,ug/kg,,,,,,,bolus,intravenous,,5.0,Adult,nonpregnant,,,Group C,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,150,2025-12-02T15:56:54.560214
2964213,sufentanil,dose,3-5,ug/kg,,,,,,,,,infused over 1 minute,,Adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,151,2025-12-02T15:56:54.560214
2979128,alfentanil,bolus dose,20,ug/kg,,,,,,,,intravenous,bolus,11.0,infants/children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,152,2025-12-02T15:56:54.560214
2979128,alfentanil,infusion dose,1,ug/kg/min,,,,,,,,intravenous,infusion,11.0,infants/children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,153,2025-12-02T15:56:54.560214
2979128,alfentanil,additonal bolus dose,5,ug/kg,,,,,,,,intravenous,prn,11.0,infants/children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,154,2025-12-02T15:56:54.560214
2979128,alfentanil,total dose,0.99,mg,mean,SD,0.26,,,,,intravenous,infusion,6.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,155,2025-12-02T15:56:54.560214
2979128,alfentanil,infusion duration,130,min,mean,SD,28.0,,,,,intravenous,infusion,6.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,156,2025-12-02T15:56:54.560214
2979128,alfentanil,time to extubation,34,min,mean,SD,9.0,,,,,,,6.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,157,2025-12-02T15:56:54.560214
2979128,alfentanil,time to first opioid in ICU,399,min,mean,SD,216.0,,,,,,,6.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,158,2025-12-02T15:56:54.560214
2979128,alfentanil,total dose,3.39,mg,mean,SD,1.14,,,,,intravenous,infusion,5.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,159,2025-12-02T15:56:54.560214
2979128,alfentanil,infusion duration,147,min,mean,SD,15.0,,,,,intravenous,infusion,5.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,160,2025-12-02T15:56:54.560214
2979128,alfentanil,time to extubation,33,min,mean,SD,6.0,,,,,,,5.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,161,2025-12-02T15:56:54.560214
2979128,alfentanil,time to first opioid in ICU,312,min,mean,SD,320.0,,,,,,,5.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,162,2025-12-02T15:56:54.560214
3098137,morphine ,dose,50,ug/kg,,,,,,,,epidural injection,after abdominal/urologic surgery,7.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,163,2025-12-02T15:56:54.560214
3120765,alfentanil,dose,20,ug/kg,,,,,,,,IV,single bolus,18.0,pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,164,2025-12-02T15:56:54.560214
3120765,,dose,50,ug/kg,,,,,,,,IV,single bolus,2.0,pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,165,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,<25,mg,,,,,,,,epidural,,43.0,maternal,labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,166,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,26-50,mg,,,,,,,,,,35.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,167,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,51-75,mg,,,,,,,,,,13.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,168,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,76-100,mg,,,,,,,,,,6.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,169,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,101-125 ,mg,,,,,,,,,,1.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,170,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,126-150 ,mg,,,,,,,,,,1.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,171,2025-12-02T15:56:54.560214
3214378,Bupivacaine,dose,> 151 ,mg,,,,,,,,,,1.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,172,2025-12-02T15:56:54.560214
3214378,Bupivacaine,total dose,40,mg,mean,SD,28.0,range,0.0,100.0,,,,48.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,173,2025-12-02T15:56:54.560214
3214378,meperidine,dose,<25,mg,,,,,,,,,,16.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,174,2025-12-02T15:56:54.560214
3214378,meperidine,dose,26-50,mg,,,,,,,,,,42.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,175,2025-12-02T15:56:54.560214
3214378,meperidine,dose,51-75,mg,,,,,,,,,,22.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,176,2025-12-02T15:56:54.560214
3214378,meperidine,dose,76-100,mg,,,,,,,,,,14.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,177,2025-12-02T15:56:54.560214
3214378,meperidine,dose,101-125 ,mg,,,,,,,,,,4.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,178,2025-12-02T15:56:54.560214
3214378,meperidine,dose,126-150 ,mg,,,,,,,,,,2.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,179,2025-12-02T15:56:54.560214
3214378,meperidine,total dose,75,mg,mean,SD,71.0,range,25.0,200.0,,,,48.0,,,,,3 patients were given the drug intramuscularly,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,180,2025-12-02T15:56:54.560214
3214378,Bupivacaine or bupivacaine+meperidine,dose-delivery interval,,hours,,,,range,0.13,12.1,,,,100.0,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,181,2025-12-02T15:56:54.560214
3214378,Bupivacaine alone,dose-delivery interval,3.9,hours,mean,,,,0.08,3.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,182,2025-12-02T15:56:54.560214
3377945,meperidine,dose,33.8,mg,mean,SD,8.0,,,,,IV,,10.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,183,2025-12-02T15:56:54.560214
3377945,,dose,30,mg,mean,SD,6.0,,,,,IM,,6.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,184,2025-12-02T15:56:54.560214
3377945,,dose,32,mg,mean,SD,9.0,,,,,Rectally,,9.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,185,2025-12-02T15:56:54.560214
3377945,,applied volume,3.3,ml,mean,SD,0.8,,,,,IV,,10.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,186,2025-12-02T15:56:54.560214
3377945,,applied volume,3,ml,mean,SD,0.6,,,,,IM,,6.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,187,2025-12-02T15:56:54.560214
3377945,,applied volume,3.2,ml,mean,SD,0.9,,,,,Rectally,,9.0,Pediatric,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,188,2025-12-02T15:56:54.560214
3535859,morphine ,dose,1,mg/kg,,,,,,,,IV,as part of the anaesthetic regimen before liver transplanation surgery,2.0,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,189,2025-12-02T15:56:54.560214
3609115,fentanyl,dose,,ug/kg,,,,range,30.0,50.0,bolus,intravenous,,18.0,children/adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,190,2025-12-02T15:56:54.560214
3609115,fentanyl,constant infusion dose,,ug/kg/min,,,,,0.15,0.3,infusion,intravenous,,18.0,children/adolescent,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,191,2025-12-02T15:56:54.560214
3609434,morphine chloride ,dose,1,mg,,,,,,,,intrathecal injection,during labor,13.0,maternal,labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,192,2025-12-02T15:56:54.560214
3670879,morphine,infusion rate,0.11,mg/kg/h,median,,,range,0.03,0.29,infusion,intravenous,,10.0,pediatric,,,,mucositis pain group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,193,2025-12-02T15:56:54.560214
3670879,morphine,infusion duration,8,days,median,,,range,4.0,19.0,,,,10.0,pediatric,,,,mucositis pain group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,194,2025-12-02T15:56:54.560214
3670879,morphine,infusion rate,0.2,mg/kg/h,median,,,range,0.04,31.3,infusion,intravenous,,11.0,pediatric,,,,tumor-related pain group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,195,2025-12-02T15:56:54.560214
3670879,morphine,infusion duration,17,days,median,,,range,5.0,154.0,,,,11.0,pediatric,,,,tumor-related pain group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,196,2025-12-02T15:56:54.560214
3709338,fentanyl,dose,50,ug/kg,mean,,,,,,bolus,intravenous,,10.0,infants/children/adolescents,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,197,2025-12-02T15:56:54.560214
3709338,fentanyl,dose,30,ug/kg,,,,,,,bolus,intravenous,,9.0,infants/children/adolescents,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,198,2025-12-02T15:56:54.560214
3709338,fentanyl,continuous dose,0.3,ug/kg/min,,,,,,,infusion,intravenous,,15.0,infants/children/adolescents,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,199,2025-12-02T15:56:54.560214
3709338,fentanyl,continuous dose,0.15,ug/kg/min,,,,,,,infusion,intravenous,,4.0,infants/children/adolescents,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,200,2025-12-02T15:56:54.560214
3813075,morphine ,infusion rate,38,ug/kg/h,mean,SD,,range,20.0,100.0,1,IV,,10.0,infant,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,201,2025-12-02T15:56:54.560214
3813075,morphine ,duration of infusion,2.8,days,mean,SD,,range,14.0,15.0,1,IV,,10.0,infant,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,202,2025-12-02T15:56:54.560214
3840338,Fentanyl,dose,30,ug/kg,median,,,,,,bolus,intravenous,,9.0,infants,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,203,2025-12-02T15:56:54.560214
3954090,Fentanyl,preferred dose,25 or 50,ug/kg,,,,,,,,IV,"Approximately 5 min prior to surgcal incision/after 10 mlikg of fresh frozen plasma had been administered, fentanyl was infused over 1-3 min",14.0,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,204,2025-12-02T15:56:54.560214
3954090,Fentanyl,time from injection to end of surgery,109,min,mean,SD,13.0,range,50.0,170.0,,IV,"Approximately 5 min prior to surgcal incision/after 10 mlikg of fresh frozen plasma had been administered, fentanyl was infused over 1-3 min",14.0,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,205,2025-12-02T15:56:54.560214
3970110,Meperidine,dose,,mg,,,,range,25.0,50.0,prn,intravenous,,12.0,Maternal,Labor,,,"multiple doses ≤125 mg, given on an as needed basis",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Drug (summary data),Drug_summary,206,2025-12-02T15:56:54.560214
