PMID,Characteristics,Sub-category,Value,Unit,Summary Statistics,variation type,variability value,Interval type,Interval high,Interval low,Subjects n,Population,PregnancyStage,Gestational Age,P-values,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
1567033.0,Systolic BP - T4 sensory level,epinephrine group,111,mmHg,mean,SD,7,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,123,2025-12-02T15:56:41.182352
1567033.0,Diastolic BP - baseline,plain group,78,mmHg,mean,SD,10,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,124,2025-12-02T15:56:41.182352
1567033.0,Diastolic BP - baseline,epinephrine group,75,mmHg,mean,SD,9,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,125,2025-12-02T15:56:41.182352
1567033.0,Diastolic BP - T4 sensory level,plain group,70,mmHg,mean,SD,8,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,126,2025-12-02T15:56:41.182352
1567033.0,Diastolic BP - T4 sensory level,epinephrine group,68,mmHg,mean,SD,9,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,127,2025-12-02T15:56:41.182352
1567033.0,Mean arterial pressure - baseline,plain group,90,mmHg,mean,SD,8,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,128,2025-12-02T15:56:41.182352
1567033.0,Mean arterial pressure - baseline,epinephrine group,88,mmHg,mean,SD,7,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,129,2025-12-02T15:56:41.182352
1567033.0,Mean arterial pressure - T4 sensory level,plain group,85,mmHg,mean,SD,7,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,130,2025-12-02T15:56:41.182352
1567033.0,Mean arterial pressure - T4 sensory level,epinephrine group,84,mmHg,mean,SD,8,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,131,2025-12-02T15:56:41.182352
1567033.0,Heart rate - baseline,plain group,79,/min,mean,SD,3,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,132,2025-12-02T15:56:41.182352
1567033.0,Heart rate - baseline,epinephrine group,83,/min,mean,SD,4,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,133,2025-12-02T15:56:41.182352
1567033.0,Heart rate - T4 sensory level,plain group,84,/min,mean,SD,4,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,134,2025-12-02T15:56:41.182352
1567033.0,Heart rate - T4 sensory level,epinephrine group,81,/min,mean,SD,3,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,135,2025-12-02T15:56:41.182352
1567033.0,Ephedrine use,plain group,2,count,,,,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,136,2025-12-02T15:56:41.182352
1567033.0,Ephedrine use,epinephrine group,2,count,,,,,,,15,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,137,2025-12-02T15:56:41.182352
1578319.0,sex,male,8,,,,,,,,16,preterm newborn infant,,<32 weeks of gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,138,2025-12-02T15:56:41.182352
1578319.0,birth weight,,843,g,mean,SD,332,range,1220,690,16,preterm newborn infant,,<32 weeks of gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,139,2025-12-02T15:56:41.182352
1578319.0,gestational age,,28.2,weeks,mean,SD,2.2,range,32,25,16,preterm newborn infant,,<32 weeks of gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,140,2025-12-02T15:56:41.182352
1578319.0,postnatal age at study,,9.7,days,mean,SD,17,,,,16,preterm newborn infant,,<32 weeks of gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,141,2025-12-02T15:56:41.182352
1636668.0,age,,3,days,median,,,range,6,0,12,child,,1-7 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,142,2025-12-02T15:56:41.182352
1636668.0,weight,,3.2,kg,median,,,range,3.6,2.5,12,child,,1-7 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,143,2025-12-02T15:56:41.182352
1636668.0,surgery with Bypass,,4,,No. of patients,,,,,,12,child,,1-7 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,144,2025-12-02T15:56:41.182352
1636668.0,age,,13,days,median,,,range,19,8,6,child,,8-30 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,145,2025-12-02T15:56:41.182352
1636668.0,weight,,3.9,kg,median,,,range,4.6,3.2,6,child,,8-30 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,146,2025-12-02T15:56:41.182352
1636668.0,surgery with Bypass,,3,,No. of patients,,,,,,6,child,,8-30 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,147,2025-12-02T15:56:41.182352
1636668.0,age,,70,days,median,,,range,81,45,7,child,,31-90 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,148,2025-12-02T15:56:41.182352
1636668.0,weight,,4.3,kg,median,,,range,5.2,3.5,7,child,,31-90 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,149,2025-12-02T15:56:41.182352
1636668.0,surgery with Bypass,,7,,No. of patients,,,,,,7,child,,31-90 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,150,2025-12-02T15:56:41.182352
1636668.0,age,,149,days,median,,,range,179,111,12,child,,91-180 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,151,2025-12-02T15:56:41.182352
1636668.0,weight,,5.1,kg,median,,,range,8,4.3,12,child,,91-180 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,152,2025-12-02T15:56:41.182352
1636668.0,surgery with Bypass,,11,,No. of patients,,,,,,12,child,,91-180 d,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,153,2025-12-02T15:56:41.182352
1636668.0,age,,316,days,median,,,range,966,211,17,child,,181 d-2.5 y,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,154,2025-12-02T15:56:41.182352
1636668.0,weight,,7.2,kg,median,,,range,13.8,5.5,17,child,,182 d-2.5 y,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,155,2025-12-02T15:56:41.182352
1636668.0,surgery with Bypass,,17,,No. of patients,,,,,,17,child,,183 d-2.5 y,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,156,2025-12-02T15:56:41.182352
1765214.0,Weight,,67,kg,mean,,,range,79,45,16,Maternal,Trimester 3 (T3),≥37 weeks,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,157,2025-12-02T15:56:41.182352
1765214.0,Height,,157,cm,,,,,168,143,16,Maternal,Trimester 3 (T3),≥37 weeks,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,158,2025-12-02T15:56:41.182352
1765214.0,Birth weight,,3330,grams,,,,,4400,2690,16,Neonate,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,159,2025-12-02T15:56:41.182352
1883657.0,gestation,,38.1,weeks,mean,SD,2,,,,9,neonate,,,,Follow-up of infants for 24 h,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,160,2025-12-02T15:56:41.182352
1883657.0,birthweight,,2698,g,mean,SD,243,,,,9,neonate,,,,Follow-up of infants for 24 h,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,161,2025-12-02T15:56:41.182352
1883657.0,gestation,,39.5,weeks,mean,SD,1,,,,11,neonate,,,,follow-up of infants for 4 days,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,162,2025-12-02T15:56:41.182352
1883657.0,birthweight,,3226,g,mean,SD,366,,,,11,neonate,,,,follow-up of infants for 4 days,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,163,2025-12-02T15:56:41.182352
1919898.0,birth weight,,3160,g,mean,SD,620,,,,8,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,164,2025-12-02T15:56:41.182352
1919898.0,duration of E C M O therapy,,5.9,day,mean,SD,3,,,,8,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,165,2025-12-02T15:56:41.182352
1923912.0,gestational age,,37.7,weeks,mean,SD,2.3,,,,13,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,166,2025-12-02T15:56:41.182352
1923912.0,postnatal age,,1.5,days,mean,SD,1.4,,,,13,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,167,2025-12-02T15:56:41.182352
1923912.0,weight,,3.34,kg,mean,SD,0.97,,,,13,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,168,2025-12-02T15:56:41.182352
2012289.0,Age,Bupivacaine alone,3.1,years,median,,,range,8,1,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,169,2025-12-02T15:56:41.182352
2012289.0,Age,Bupivacaine/morphine,2.7,years,median,,,range,6.7,1.2,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,170,2025-12-02T15:56:41.182352
2012289.0,Weight,Bupivacaine alone,14.3,kg,median,,,range,24,9,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,171,2025-12-02T15:56:41.182352
2012289.0,Weight,Bupivacaine/morphine,15.2,kg,median,,,range,22,10,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,172,2025-12-02T15:56:41.182352
2012289.0,Duration of anesthesia/surgery,Bupivacaine alone,120,minutes,median,,,range,186,60,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,173,2025-12-02T15:56:41.182352
2012289.0,Duration of anesthesia/surgery,Bupivacaine/morphine,106,minutes,median,,,range,180,50,15,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,174,2025-12-02T15:56:41.182352
2078976.0,gestational age,,29.3,weeks,mean,SD,2.1,,,,5,neonate ,,less than 36 weeks’ gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,175,2025-12-02T15:56:41.182352
2078976.0,weight,,1.33,kg,mean,SD,0.59,,,,5,neonate ,,less than 36 weeks’ gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,176,2025-12-02T15:56:41.182352
2078976.0,gestational age,,36.8,weeks,mean,SD,0.98,,,,5,neonate ,,greater than 36 weeks’ gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,177,2025-12-02T15:56:41.182352
2078976.0,weight,,2.97,kg,mean,SD,1.14,,,,5,neonate ,,greater than 36 weeks’ gestational age,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,178,2025-12-02T15:56:41.182352
2097341.0,Age,,24,years (y),mean,SD,5.3,range,35,16,13,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,179,2025-12-02T15:56:41.182352
2097341.0,Age,,27,years (y),mean,SD,2.8,range,32,24,6,Adult,Nonpregnant,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,180,2025-12-02T15:56:41.182352
2097341.0,Weight,,80.5,kg,mean,SD,13.5,range,106,60,13,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,181,2025-12-02T15:56:41.182352
2097341.0,Weight,,64.2,kg,mean,SD,5.3,range,73,59,6,Adult,Nonpregnant,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,182,2025-12-02T15:56:41.182352
2097341.0,Weeks of gestation,,,weeks,,,,range,42,38,13,Maternal,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,183,2025-12-02T15:56:41.182352
2097341.0,Birth weight,,,grams,,,,range,4200,3280,13,Neonate,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,184,2025-12-02T15:56:41.182352
2137997.0,age,,0,year,mean,SD,0,range,41,38,18,neonate,,,,unit of the intervals: weeks gestation,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,185,2025-12-02T15:56:41.182352
2137997.0,age,,0.5,year,mean,SD,0.3,range,12,2,9,infant,,,,unit of the intervals: months,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,186,2025-12-02T15:56:41.182352
2137997.0,age,,6.8,year,mean,SD,3,range,10,3,11,child,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,187,2025-12-02T15:56:41.182352
2137997.0,age,,39.5,year,mean,SD,9,range,50,30,11,adult,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,188,2025-12-02T15:56:41.182352
2137997.0,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,189,2025-12-02T15:56:41.182352
2240676.0,age,meperidine,35.4,yr,mean,SD,3.58,,,,5,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,190,2025-12-02T15:56:41.182352
2240676.0,age,morphine,33,yr,,,4.69,,,,5,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,191,2025-12-02T15:56:41.182352
2240676.0,height,meperidine,160,cm,,,5.8,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,192,2025-12-02T15:56:41.182352
2240676.0,height,morphine,160,cm,,,5.5,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,193,2025-12-02T15:56:41.182352
2240676.0,pregnant weight ,meperidine,73.2,kg,,,7.69,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,194,2025-12-02T15:56:41.182352
2240676.0,pregnant weight ,morphine,75.2,kg,,,9.88,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,195,2025-12-02T15:56:41.182352
2240676.0,gravidity,meperidine,2.8,,,,1.3,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,196,2025-12-02T15:56:41.182352
2240676.0,gravidity,morphine,3,,,,1.22,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,197,2025-12-02T15:56:41.182352
2240676.0,parity,meperidine,2.4,,,,0.89,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,198,2025-12-02T15:56:41.182352
2240676.0,parity,morphine,2.4,,,,0.55,,,,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,199,2025-12-02T15:56:41.182352
2248393.0,birth weight,,2892,g,mean,SD,699,,,,37,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,200,2025-12-02T15:56:41.182352
2248393.0,sex,Male,25,,count,,,,,,37,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,201,2025-12-02T15:56:41.182352
2248393.0,,Female,12,,count,,,,,,37,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,202,2025-12-02T15:56:41.182352
2248393.0,NAS,Yes,21,,count,,,,,,37,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,203,2025-12-02T15:56:41.182352
2248393.0,,No,16,,count,,,,,,37,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,204,2025-12-02T15:56:41.182352
2248393.0,,,,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,205,2025-12-02T15:56:41.182352
2262875.0,Weight,,,kg,,,,range,70,62,5,Maternal,Trimester 3 (T3),26-34 weeks,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,206,2025-12-02T15:56:41.182352
2262875.0,Hematocrit,,,percent (%),,,,,41,28,5,Fetal,Trimester 3 (T3),,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,207,2025-12-02T15:56:41.182352
2485290.0,Age,,24,years,,,,,,,1,Maternal,Trimester 3,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,208,2025-12-02T15:56:41.182352
2729393.0,age,intravenous,27,yr,mean,SD,4,,,,5,maternal,labor,,,"all characteristics between iv/gluteus group except those with p-values, were not statistically different",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Population (summary data),Population_summary,209,2025-12-02T15:56:41.182352
