PMID,Drug name,Analyte,Specimen,Population,Pregnancy Stage ,Gestational/pediatric Age,Subjectsn,Parameter type,Time,Time unit,Value,Unit,Summary Statistics,variation type,Variation value,Interval type,Interval low,interval high,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
466928.0,morphine,morphine,blood,child,,,8,Vdarea,,,1130,ml/kg/min,,,,,,,,"group A, age 1 to 7 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,99,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,8,Vdarea,,,1360,ml/kg/min,,,,,,,,"group A, age 7 to 15 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,100,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,4,Cp0,,,3.37x10^3,ng/ml,,,,,,,,"group B, age 7 to 15 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,101,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,4,AUC,,,8.28x10^3,ng min/ml,,,,,,,,"group B, age 7 to 15 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,102,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,4,Cl,,,138,ml/min/kg,,,,,,,,"group B, age 7 to 15 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,103,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,4,Vdarea,,,3.06x10^3,ml/kg/min,,,,,,,,"group B, age 7 to 15 years",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,104,2025-12-02T15:56:56.518041
466928.0,morphine,morphine,blood,child,,,30,concentration when analgesic effect disappears,,,64.5,ng/ml,mean,SD,9.1,95% CI,46.4,82.6,,"group C, over all",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,105,2025-12-02T15:56:56.518041
656525.0,meperidine,meperidine,blood,maternal ,labor,,9,concentration,5,min,1.04,nmol/ml,mean,SD,0.63,,,,,IV group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,106,2025-12-02T15:56:56.518041
656525.0,meperidine,meperidine,blood,maternal ,labor,,4,concentration,30,min,1,nmol/ml,mean,SD,0.34,,,,,IM group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,107,2025-12-02T15:56:56.518041
656525.0,meperidine,meperidine,cord blood,neonate,delivery,,9,concentration,,,0.3,nmol/ml,mean,SD,0.15,,,,,IV group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,108,2025-12-02T15:56:56.518041
656525.0,meperidine,meperidine,cord blood,neonate,delivery,,4,concentration,,,0.4,nmol/ml,mean,SD,0.16,,,,,IM group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,109,2025-12-02T15:56:56.518041
910821.0,methadone,methadone,blood,maternal,labor,,20,concentration,,,0.19,mcg/l,mean,,,range,0,0.66,,during labor,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,110,2025-12-02T15:56:56.518041
910821.0,methadone,methadone,amniotic fluid,maternal,labor,,14,concentration,,,0.2,mcg/l,mean,,,range,0.01,0.67,,during labor,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,111,2025-12-02T15:56:56.518041
910821.0,methadone,methadone,urine,maternal,labor,,14,concentration,,,4.08,mcg/l,mean,,,range,0.01,15,,during labor,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,112,2025-12-02T15:56:56.518041
910821.0,methadone,methadone,cord blood,neonate,delivery,,19,concentration,,,0.05,mcg/l,mean,,,range,0,0.12,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,113,2025-12-02T15:56:56.518041
910821.0,methadone,methadone,urine,neonate,,,16,concentration,,,1.49,mcg/l,mean,,,range,0.095,6.2,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,114,2025-12-02T15:56:56.518041
1163360.0,methadone,methadone,plasma,neonate,,,27,t1/2,,,26,hours,mean,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,115,2025-12-02T15:56:56.518041
1218165.0,morphine,morphine,plasma,maternal,trimester 1,,42,Tmax,,,1,hours,mean,,,,,,,Groups 1/2,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,116,2025-12-02T15:56:56.518041
1218165.0,morphine,morphine,plasma,maternal,trimester 1,,5,Tmax,,,na,hours,,,,range,0.5,2,,Group 3,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,117,2025-12-02T15:56:56.518041
1261164.0,propoxyphene,propoxyphene,blood,child,,,9,peak concentration,2-3,hr,47,ng/ml,mean,,,,,,,time plasma sample obtained after single oral dose of propoxyphene ,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,118,2025-12-02T15:56:56.518041
1261164.0,propoxyphene,propoxyphene,blood,child,,,9,peak concentration,12,h,13,ng/ml,mean,,,,,,,time plasma sample obtained after single oral dose of propoxyphene ,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,119,2025-12-02T15:56:56.518041
1261164.0,propoxyphene,propoxyphene,blood,child,,,9,half-life,,,3.38,hr,mean,SD,1.59,range,1.65,7.7,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,120,2025-12-02T15:56:56.518041
1271174.0,methadone,methadone,blood,maternal,,,6,t1/2,,,16,h,,,,,,,,goup I: infants with signs of severe withdrawal,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,121,2025-12-02T15:56:56.518041
1271174.0,methadone,methadone,blood,maternal,,,14,t1/2,,,18,h,,,,,,,,goup II: infants with signs of moderate withdrawal,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,122,2025-12-02T15:56:56.518041
1271174.0,methadone,methadone,blood,maternal,,,5,t1/2,,,23,h,,,,,,,,goup III: infants with signs of mild withdrawal,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,123,2025-12-02T15:56:56.518041
1271174.0,methadone,methadone,blood,maternal,,,4,t1/2,,,25,h,,,,,,,,goup IV:  infants with signs of no symptoms ,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,124,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,9,CL,,,7.2,ml/kg/min,median,,,range,5.3,13.8,,Term (study age <1 week),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,125,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,7,CL,,,9.7,ml/kg/min,median,,,range,4.1,20.5,,Term (study age >3 weeks),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,126,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,5,CL,,,3.5,ml/kg/min,median,,,range,1.8,34.9,,preterm,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,127,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,9,Vc,,,2,L/kg,median,,,range,0.5,4.5,,Term (study age <1 week),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,128,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,7,Vc,,,3.1,L/kg,median,,,range,1.5,4.6,,Term (study age >3 weeks),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,129,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,5,Vc,,,2.1,L/kg,median,,,range,1.1,4.8,,preterm,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,130,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,9,Vss,,,5.6,L/kg,median,,,range,3.7,9.2,,Term (study age <1 week),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,131,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,7,Vss,,,8,L/kg,median,,,range,4.9,11,,Term (study age >3 weeks),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,132,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,5,Vss,,,8.8,L/kg,median,,,range,3.3,9.4,,preterm,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,133,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,9,Elimination t1/2,,,10.7,hr,median,,,range,4.9,16.8,,Term (study age <1 week),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,134,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,7,Elimination t1/2,,,8.2,hr,median,,,range,5.7,31.7,,Term (study age >3 weeks),Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,135,2025-12-02T15:56:56.518041
1424407.0,meperidine ,meperidine ,blood,infant,,,5,Elimination t1/2,,,11.9,hr,median,,,range,3.3,59.4,,preterm,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,136,2025-12-02T15:56:56.518041
1437393.0,Meperidine,meperidine,umbilical vein blood,Fetal,delivery,,8,Concentration,,,0.07,ug/ml,mean,SD,0.03,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,137,2025-12-02T15:56:56.518041
1437393.0,Meperidine,meperidine,umbilical/maternal vein blood,Fetal,delivery,,8,Fetal:maternal ratio,,,0.6,,mean,SD,0.11,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,138,2025-12-02T15:56:56.518041
1437393.0,Meperidine,meperidine,gastric secretions,Neonate,Postpartum,,8,Concentration,,,0.42,ug/ml,mean,SD,0.25,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,139,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,neonate/infant,,,12,CL,,,53,ml/min,mean,SD,36,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,140,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,infant,,,7,CL,,,108,ml/min,mean,SD,147,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,141,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,neonate/infant,,,12,CL,,,23,ml/min/kg,mean,SD,18,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,142,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,infant,,,7,CL,,,20,ml/min/kg,mean,SD,15,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,143,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,neonate/infant,,,7,plasma M3G/M,,,7.3,,mean,SD,7.3,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,144,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,infant,,,6,plasma M3G/M,,,8,,mean,SD,8.3,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,145,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,neonate/infant,,,5,plasma M6G/M,,,3.4,,mean,SD,3.3,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,146,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,infant,,,4,plasma M6G/M,,,3.4,,mean,SD,3.6,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,147,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,neonate/infant,,,3,plasma M3G/M6G,,,2.7,,mean,SD,0.9,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,148,2025-12-02T15:56:56.518041
1467140.0,Morphine ,Morphine ,blood,infant,,,2,plasma M3G/M6G,,,2.8,,mean,SD,1.1,,,,,A single blood sample (1ml was collected after at least 48h of constant rate infusion of morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,149,2025-12-02T15:56:56.518041
1467165.0,Morphine,Morphine,blood,child,prepuberty,,11,total body clearance,,,40.4,ml/kg/min,mean,SD,10,,,,,Group B: patients receiving CIV morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,150,2025-12-02T15:56:56.518041
1467165.0,Morphine,Morphine,blood,child,During puberty,,5,total body clearance,,,37.1,ml/kg/min,mean,SD,9,,,,,Group B: patients receiving CIV morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,151,2025-12-02T15:56:56.518041
1467165.0,Morphine,Morphine,blood,child,Postpuberty,,8,total body clearance,,,28,ml/kg/min,mean,SD,11,,,,,Group B: patients receiving CIV morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,152,2025-12-02T15:56:56.518041
1467165.0,Morphine,Morphine,blood,child,all,,24,total body clearance,,,35.4,ml/kg/min,mean,SD,11.3,,,,,Group B: patients receiving CIV morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,153,2025-12-02T15:56:56.518041
1467165.0,Morphine,Morphine,blood,child,all,,24,Css associated with symptoms of opioid toxicity,,,107.3,nM,mean,SD,60,range,36,190,,Group B: patients receiving CIV morphine,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,154,2025-12-02T15:56:56.518041
1533168.0,sufentanil ,sufentanil ,blood,infant/child,,,10,concentration,,,3.14,ng/ml,mean,SD,1.13,,,,,sufentanil monoanesthesia (SM) group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,155,2025-12-02T15:56:56.518041
1533168.0,sufentanil ,sufentanil ,blood,infant/child,,,10,concentration,,,3.45,ng/ml,mean,SD,97,,,,,sufentanil/unitrazepam combination (SF) group,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,156,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,infant,,,9,t1/2 of first dose,,,2.6,h,mean,SD,1.9,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,157,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,infant,,,7,t1/2 of first dose,,,2.3,h,mean,SD,1.4,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,158,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,t1/2 of first dose,,,2.6,h,mean,SD,1.1,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,159,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,3,t1/2 of first dose,,,1.6,h,mean,SD,0.7,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,160,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,t1/2 of fifth dose,,,2,h,mean,SD,0.5,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,161,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,3,t1/2 of fifth dose,,,2.3,h,mean,SD,1.1,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,162,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,AUC(0-5) after fifth dose,,,1447,nmol/l h,mean,SD,,range,687,1915,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,163,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,3,AUC(0-5) after fifth dose,,,25.9,nmol/l h,mean,SD,,range,0,52.6,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,164,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,infant,,,9,concentration after first dose,3,h,240,nmol/l h,mean,SD,85,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,165,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,infant,,,9,concentration after first dose,4,h,163,nmol/l h,mean,SD,71,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,166,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,infant,,,9,concentration after first dose,5,h,123,nmol/l h,mean,SD,65,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,167,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,infant,,,9,concentration after first dose,3,h,8.3,nmol/l h,mean,SD,5.1,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,168,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,infant,,,9,concentration after first dose,4,h,7.4,nmol/l h,mean,SD,3.5,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,169,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,infant,,,9,concentration after first dose,5,h,4.5,nmol/l h,mean,SD,2.7,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,170,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,concentration after first dose,3,h,309,nmol/l h,mean,SD,121,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,171,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,concentration after first dose,4,h,251,nmol/l h,mean,SD,99,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,172,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,concentration after first dose,5,h,169,nmol/l h,mean,SD,57,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,173,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,4,concentration after first dose,3,h,6.8,nmol/l h,mean,SD,6.8,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,174,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,4,concentration after first dose,4,h,5.5,nmol/l h,mean,SD,6.3,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,175,2025-12-02T15:56:56.518041
1540490.0,codeine,Morphine,blood,child,,,4,concentration after first dose,5,h,2.8,nmol/l h,mean,SD,3.5,,,,,"at 3, 4/5 h after the administration of the first suppository",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,176,2025-12-02T15:56:56.518041
1540490.0,codeine,codeine,blood,child,,,4,concentration after fifth dose,0,h,125,nmol/l h,mean,SD,50,,,,,"at 0, 1, 2,  3, 4/5 h after the administration of the fifth suppository on the day after surgery",Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Pk param (summary data),PKparam_summary,177,2025-12-02T15:56:56.518041
