PMID,Outcome,Sub-category,Value,Unit,Summary Statistics,Variation type,Variation value,Interval type,Interval low,Interval high,Subjects n,Population,Pregnancy Stage ,Gestational Age,P-value,Notes,_source_file,_source_folder,_source_sheet_original,_source_sheet_canonical,_row_index,_processed_at
2012289.0,adequate analgesia at 24 hours,bupivacaine alone,5,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,120,2025-12-02T15:57:10.570299
2012289.0,adequate analgesia at 24 hours,bupivacaine/morphine,11,count,,,,,,,15.0,children,,,0.01,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,121,2025-12-02T15:57:10.570299
2012289.0,nalbuphine supplemental analgesia at 24 hours,bupivacaine alone,11,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,122,2025-12-02T15:57:10.570299
2012289.0,nalbuphine supplemental analgesia at 24 hours,bupivacaine/morphine,0,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,123,2025-12-02T15:57:10.570299
2012289.0,paracetamol supplemental analgesia at 24 hours,bupivacaine alone,5,count,,,,,,,15.0,children,,,<0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,124,2025-12-02T15:57:10.570299
2012289.0,paracetamol supplemental analgesia at 24 hours,bupivacaine/morphine,3,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,125,2025-12-02T15:57:10.570299
2012289.0,time to awakening,bupivacaine alone,7.5,minutes,median,,,range,1,25,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,126,2025-12-02T15:57:10.570299
2012289.0,time to awakening,bupivacaine/morphine,5,minutes,median,,,,1,25,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,127,2025-12-02T15:57:10.570299
2012289.0,nausea/vomiting,bupivacaine alone,6,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,128,2025-12-02T15:57:10.570299
2012289.0,nausea/vomiting,bupivacaine/morphine,6,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,129,2025-12-02T15:57:10.570299
2012289.0,persistent vomiting,bupivacaine alone,3,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,130,2025-12-02T15:57:10.570299
2012289.0,persistent vomiting,bupivacaine/morphine,4,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,131,2025-12-02T15:57:10.570299
2012289.0,pruritis,bupivacaine alone,0,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,132,2025-12-02T15:57:10.570299
2012289.0,pruritis,bupivacaine/morphine,2,count,,,,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,133,2025-12-02T15:57:10.570299
2012289.0,Ventilatory rates,bupivacaine alone,24.2,breaths/min,mean,SD,4.3,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,134,2025-12-02T15:57:10.570299
2012289.0,Ventilatory rates,bupivacaine/morphine,23.4,breaths/min,mean,SD,3.7,,,,15.0,children,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,135,2025-12-02T15:57:10.570299
2078976.0,arterial pressure after infusion,,38.5,mmHg,mean,,4.9,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,136,2025-12-02T15:57:10.570299
2078976.0,arterial pressure after infusion,,37.1,mmHg,mean,,5.7,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,137,2025-12-02T15:57:10.570299
2078976.0,arterial pressure after infusion,,36.8,mmHg,mean,,5.6,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,138,2025-12-02T15:57:10.570299
2078976.0,arterial pressure after infusion,,38.8,mmHg,mean,,5.6,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,139,2025-12-02T15:57:10.570299
2078976.0,arterial pressure after infusion,,38,mmHg,mean,,5.8,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,140,2025-12-02T15:57:10.570299
2078976.0,heart rate after infusion,,139,beats/min,mean,,13.0,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,141,2025-12-02T15:57:10.570299
2078976.0,heart rate after infusion,,139,beats/min,mean,,16.0,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,142,2025-12-02T15:57:10.570299
2078976.0,heart rate after infusion,,140,beats/min,mean,,15.0,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,143,2025-12-02T15:57:10.570299
2078976.0,heart rate after infusion,,137,beats/min,mean,,13.0,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,144,2025-12-02T15:57:10.570299
2078976.0,heart rate after infusion,,136,beats/min,mean,,13.0,,,,10.0,neonate ,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,145,2025-12-02T15:57:10.570299
2097341.0,Amnesia,,0,,count,,,,,,13.0,Maternal,Labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,146,2025-12-02T15:57:10.570299
2240676.0,pain VAS score,meperidine (24h),2,,,,,range,0.8,7.6,5.0,maternal,labor,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,147,2025-12-02T15:57:10.570299
2240676.0,pain VAS score,morphine (24h),2,,,,,,1.4,2.8,5.0,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,148,2025-12-02T15:57:10.570299
2240676.0,pain VAS score,meperidine (48h),1.7,,,,,,0.8,8.7,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,149,2025-12-02T15:57:10.570299
2240676.0,pain VAS score,morphine (48h),1.3,,,,,,0.9,1.8,4.0,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,150,2025-12-02T15:57:10.570299
2240676.0,satisfaction VAS score,meperidine (24h),9.2,,,,,,7.3,9.6,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,151,2025-12-02T15:57:10.570299
2240676.0,satisfaction VAS score,morphine (24h),9,,,,,,6.9,9.5,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,152,2025-12-02T15:57:10.570299
2240676.0,satisfaction VAS score,meperidine (48h),8.25,,,,,,6.2,9.6,,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,153,2025-12-02T15:57:10.570299
2240676.0,satisfaction VAS score,morphine (48h),9.75,,,,,,8,9.8,4.0,maternal,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,154,2025-12-02T15:57:10.570299
2240676.0,sex ratio (M/F),meperidine,2022-03-02 00:00:00,,count,,,,,,5.0,neonate,delivery,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,155,2025-12-02T15:57:10.570299
2240676.0,sex ratio (M/F),morphine,2022-02-03 00:00:00,,count,,,,,,5.0,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,156,2025-12-02T15:57:10.570299
2240676.0,Gestational age,meperidine,38.6,,weeks,SD,0.89,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,157,2025-12-02T15:57:10.570299
2240676.0,Gestational age,morphine,39.2,,weeks,,0.84,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,158,2025-12-02T15:57:10.570299
2240676.0,birth weight,meperidine,3.66,,kg,,0.3,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,159,2025-12-02T15:57:10.570299
2240676.0,birth weight,morphine,3.4,,kg,,0.46,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,160,2025-12-02T15:57:10.570299
2240676.0,Time elapsed from nursing to nenatal exam,meperidine,1.6,,hours,,0.9,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,161,2025-12-02T15:57:10.570299
2240676.0,Time elapsed from nursing to nenatal exam,morphine,0.87,,,,0.79,,,,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,162,2025-12-02T15:57:10.570299
2240676.0,Apgar score 1',meperidine,9,,,,,range,8,9,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,163,2025-12-02T15:57:10.570299
2240676.0,Apgar score 1',morphine,9,,,,,,8,9,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,164,2025-12-02T15:57:10.570299
2240676.0,Apgar score 5',meperidine,9,,,,,,9,9,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,165,2025-12-02T15:57:10.570299
2240676.0,Apgar score 5',morphine,9,,,,,,9,9,,neonate,,,>0.05,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,166,2025-12-02T15:57:10.570299
2240676.0,NBAS score - alertness,meperidine,2,,,,,,2,3,,neonate,,,0.01,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,167,2025-12-02T15:57:10.570299
2240676.0,NBAS score - alertness,morphine,6,,,,,,4,8,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,168,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to human face,meperidine,2,,,,,,1,5,,neonate,,,0.045,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,169,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to human face,morphine,6,,,,,,3,7,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,170,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to human voice,meperidine,3,,,,,,2,5,,neonate,,,0.043,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,171,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to human voice,morphine,5,,,,,,4,6,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,172,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to both face/voice,meperidine,2,,,,,,1,5,,neonate,,,0.035,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,173,2025-12-02T15:57:10.570299
2240676.0,NBAS score - orientation to both face/voice,morphine,6,,,,,,4,7,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,174,2025-12-02T15:57:10.570299
2262875.0,Rh hemolytic disease,,4,,count,,,,,,5.0,Fetal,Trimester 3,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,175,2025-12-02T15:57:10.570299
2262875.0,Hydramnios,,1,,count,,,,,,5.0,Maternal,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,176,2025-12-02T15:57:10.570299
2262875.0,Fetal ascites,,1,,count,,,,,,5.0,Fetal,Delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,177,2025-12-02T15:57:10.570299
2485290.0,Opioid withdrawal symptoms,,1,,count,,,,,,1.0,Maternal,Trimester 3,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,178,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 1 min,intravenous,1,,,,,,,,5.0,neonate,Postpartum,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,179,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 1 min,gluteus 1,1,,,,,,,,5.0,neonate,Postpartum,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,180,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 1 min,intravenous,4,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,181,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 1 min,gluteus 1,4,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,182,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 5 min,intravenous,0,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,183,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 5 min,gluteus 1,0,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,184,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 5 min,intravenous,5,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,185,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 5 min,gluteus 1,5,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,186,2025-12-02T15:57:10.570299
2729393.0,Weeks gestation,intravenous,40,,weeks,SD,0.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,187,2025-12-02T15:57:10.570299
2729393.0,Weeks gestation,gluteus 1,39.4,,,,1.5,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,188,2025-12-02T15:57:10.570299
2729393.0,Birth weight,intravenous,3192,,grams,,471.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,189,2025-12-02T15:57:10.570299
2729393.0,Birth weight,gluteus 1,3469,,,,445.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,190,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 1 min,deltoid,1,,,,,,,,5.0,neonate,Postpartum,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,191,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 1 min,gluteus 2,0,,,,,,,,5.0,neonate,Postpartum,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,192,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 1 min,deltoid,4,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,193,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 1 min,gluteus 2,5,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,194,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 5 min,deltoid,0,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,195,2025-12-02T15:57:10.570299
2729393.0,Apgar <7 at 5 min,gluteus 2,0,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,196,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 5 min,deltoid,5,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,197,2025-12-02T15:57:10.570299
2729393.0,Apgar >7 at 5 min,gluteus 2,5,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,198,2025-12-02T15:57:10.570299
2729393.0,Weeks gestation,deltoid,39,,weeks,SD,0.8,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,199,2025-12-02T15:57:10.570299
2729393.0,Weeks gestation,gluteus 2,39,,,,1.3,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,200,2025-12-02T15:57:10.570299
2729393.0,Birth weight,deltoid,3485,,,,264.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,201,2025-12-02T15:57:10.570299
2729393.0,Birth weight,gluteus 2,3384,,,,402.0,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,202,2025-12-02T15:57:10.570299
3214378.0,Apgar score 1' 9-10,,40,,count,,,,,,101.0,neonate,delivery,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,203,2025-12-02T15:57:10.570299
3214378.0,Apgar score 1'  7-8,,44,,,,,,,,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,204,2025-12-02T15:57:10.570299
3214378.0,Apgar score 1'  5-6,,10,,,,,,,,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,205,2025-12-02T15:57:10.570299
3214378.0,Apgar score 1'  3-4,,6,,,,,,,,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,206,2025-12-02T15:57:10.570299
3214378.0,Apgar score 1'  1-2,,1,,,,,,,,,neonate,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,207,2025-12-02T15:57:10.570299
3214378.0,Apgar score 5' 9-10,,92,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,208,2025-12-02T15:57:10.570299
3214378.0,Apgar score 5' 7-8,,9,,,,,,,,,,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,209,2025-12-02T15:57:10.570299
3214378.0, Pain at delivery/rectaI pain,,14,,count,,,,,,100.0,maternal,labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,210,2025-12-02T15:57:10.570299
3214378.0,Nause/vomiting,,10,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,211,2025-12-02T15:57:10.570299
3214378.0,Disorientation,,3,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,212,2025-12-02T15:57:10.570299
3214378.0,Miscellaneous side effects,,16,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,213,2025-12-02T15:57:10.570299
3214378.0,Analgesia pain relief,,76,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,214,2025-12-02T15:57:10.570299
3214378.0,Elevation in mood,,42,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,215,2025-12-02T15:57:10.570299
3214378.0,Aware of contractions/labor,,34,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,216,2025-12-02T15:57:10.570299
3214378.0,Participation/in control,,27,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,217,2025-12-02T15:57:10.570299
3214378.0,Mobility,,26,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,218,2025-12-02T15:57:10.570299
3214378.0,Able to cope/enjoy,,19,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,219,2025-12-02T15:57:10.570299
3214378.0,Not feeling numb,,17,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,220,2025-12-02T15:57:10.570299
3214378.0,Able to push,,7,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,221,2025-12-02T15:57:10.570299
3214378.0,Miscellaneous,,48,,count,,,,,,,maternal,,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,222,2025-12-02T15:57:10.570299
3609434.0,number of patients suffered from mild to moderate pruritus,,11,,,,,,,,13.0,maternal,labor,,,,Combined PK ONLY Opioids Data Curation 10.2023.xlsx,Aditi,Outcomes (summary),Outcomes_summary,223,2025-12-02T15:57:10.570299
